Customer_ID,Product_ID,score,n_events,last_event_date,actions
CUST1005,P5026,1.0,1,2025-10-27,['Browsed']
CUST1005,P5040,2.0,1,2026-01-02,['Wishlisted']
CUST1005,P5072,2.0,1,2025-11-04,['Wishlisted']
CUST1005,P5101,15.0,5,2026-08-20,"['Bought', 'Reviewed', 'Support_Contact']"
CUST1005,P5111,1.0,1,2025-10-07,['Browsed']
CUST1005,P5115,3.0,1,2026-03-01,['Added_to_Cart']
CUST1005,P5120,5.0,1,2026-05-01,['Bought']
CUST1006,P5004,0.0,1,2026-06-05,['Design_Converted']
CUST1006,P5011,2.0,1,2026-05-18,['Wishlisted']
CUST1006,P5036,3.0,1,2026-08-12,['Added_to_Cart']
CUST1006,P5041,2.0,1,2026-06-14,['Wishlisted']
CUST1006,P5042,0.0,1,2026-05-05,['Design_Converted']
CUST1006,P5051,0.0,1,2026-05-13,['Design_Converted']
CUST1006,P5068,5.0,1,2025-11-10,['Bought']
CUST1006,P5070,1.0,1,2026-01-15,['Browsed']
CUST1006,P5080,5.0,1,2026-06-13,['Bought']
CUST1006,P5109,1.0,1,2026-05-28,['Browsed']
CUST1007,P5034,4.0,2,2026-08-05,"['Added_to_Cart', 'Browsed']"
CUST1007,P5037,1.0,1,2025-11-27,['Browsed']
CUST1007,P5079,1.0,1,2026-01-08,['Browsed']
CUST1007,P5100,1.0,1,2026-02-15,['Browsed']
CUST1007,P5103,1.0,1,2026-08-20,['Browsed']
CUST1007,P5109,2.0,1,2026-01-09,['Wishlisted']
CUST1007,P5121,2.0,1,2026-02-28,['Wishlisted']
CUST1008,P5011,5.0,1,2025-09-22,['Bought']
CUST1008,P5022,1.0,1,2025-12-26,['Browsed']
CUST1008,P5043,3.0,1,2026-07-31,['Added_to_Cart']
CUST1008,P5059,1.0,1,2026-04-17,['Browsed']
CUST1008,P5063,1.0,1,2026-07-23,['Browsed']
CUST1008,P5084,3.0,1,2026-06-16,['Added_to_Cart']
CUST1008,P5094,5.0,2,2026-08-19,"['Bought', 'Reviewed']"
CUST1008,P5115,1.0,1,2026-06-18,['Browsed']
CUST1008,P5117,1.0,1,2025-12-10,['Browsed']
CUST1008,P5118,1.0,1,2025-09-03,['Browsed']
CUST1008,P5119,3.0,1,2026-04-14,['Added_to_Cart']
CUST1009,P5001,3.0,1,2026-04-21,['Added_to_Cart']
CUST1009,P5011,1.0,1,2025-10-20,['Browsed']
CUST1009,P5014,5.0,1,2025-06-09,['Bought']
CUST1009,P5019,1.0,1,2025-11-05,['Browsed']
CUST1009,P5020,3.0,1,2026-05-14,['Added_to_Cart']
CUST1009,P5045,1.0,1,2025-09-05,['Browsed']
CUST1009,P5061,3.0,1,2026-07-15,['Added_to_Cart']
CUST1009,P5062,5.0,1,2025-12-22,['Bought']
CUST1009,P5063,5.0,1,2025-10-14,['Bought']
CUST1009,P5084,2.0,1,2026-01-31,['Wishlisted']
CUST1009,P5091,1.0,1,2025-11-02,['Browsed']
CUST1009,P5108,5.0,1,2026-03-31,['Bought']
CUST1009,P5113,1.0,1,2026-08-23,['Browsed']
CUST1009,P5118,2.0,1,2026-06-18,['Wishlisted']
CUST1009,P5132,5.0,1,2025-08-05,['Bought']
CUST1010,P5003,5.0,1,2025-10-03,['Bought']
CUST1010,P5040,7.0,3,2026-08-18,"['Bought', 'Reviewed', 'Support_Contact']"
CUST1010,P5048,5.0,1,2025-04-22,['Bought']
CUST1010,P5054,5.0,3,2026-08-22,"['Bought', 'Reviewed']"
CUST1010,P5083,3.0,1,2026-05-10,['Added_to_Cart']
CUST1010,P5094,6.0,2,2026-01-04,"['Bought', 'Browsed']"
CUST1010,P5111,1.0,1,2026-01-19,['Browsed']
CUST1010,P5119,1.0,1,2026-06-20,['Browsed']
CUST1010,P5129,3.0,1,2026-06-06,['Added_to_Cart']
CUST1010,P5134,5.0,1,2026-05-12,['Bought']
CUST1011,P5002,3.0,1,2026-07-16,['Added_to_Cart']
CUST1011,P5009,2.0,1,2025-11-26,['Wishlisted']
CUST1011,P5014,1.0,1,2026-02-02,['Browsed']
CUST1011,P5026,1.0,1,2026-03-23,['Browsed']
CUST1011,P5027,1.0,1,2025-10-10,['Browsed']
CUST1011,P5034,2.0,2,2026-06-20,['Browsed']
CUST1011,P5051,2.0,1,2025-12-04,['Wishlisted']
CUST1011,P5054,5.0,1,2026-06-22,['Bought']
CUST1011,P5060,1.0,1,2025-09-28,['Browsed']
CUST1011,P5062,2.0,1,2026-04-28,['Wishlisted']
CUST1011,P5064,1.0,1,2025-09-05,['Browsed']
CUST1011,P5070,3.0,1,2026-02-12,['Added_to_Cart']
CUST1011,P5088,5.0,2,2026-03-06,"['Added_to_Cart', 'Wishlisted']"
CUST1011,P5121,1.0,1,2025-09-18,['Browsed']
CUST1012,P5029,3.0,1,2026-08-23,['Added_to_Cart']
CUST1012,P5039,1.0,1,2026-04-26,['Browsed']
CUST1012,P5049,3.0,1,2026-03-26,['Added_to_Cart']
CUST1012,P5052,5.0,1,2026-02-04,['Bought']
CUST1012,P5070,1.0,1,2026-07-09,['Browsed']
CUST1012,P5071,3.0,1,2026-05-12,['Added_to_Cart']
CUST1012,P5083,2.0,1,2026-05-20,['Wishlisted']
CUST1012,P5101,1.0,1,2025-12-16,['Browsed']
CUST1012,P5124,16.0,6,2026-08-21,"['Bought', 'Returned', 'Reviewed']"
CUST1013,P5015,3.0,1,2026-05-07,['Added_to_Cart']
CUST1013,P5031,5.0,1,2025-09-20,['Bought']
CUST1013,P5038,2.0,1,2026-03-30,['Wishlisted']
CUST1013,P5039,2.0,1,2026-02-05,['Wishlisted']
CUST1013,P5041,3.0,1,2026-04-19,['Added_to_Cart']
CUST1013,P5042,3.0,1,2026-08-16,['Added_to_Cart']
CUST1013,P5043,3.0,3,2026-06-15,"['Bought', 'Returned', 'Support_Contact']"
CUST1013,P5045,3.0,1,2026-06-18,['Added_to_Cart']
CUST1013,P5049,3.0,2,2026-03-27,"['Bought', 'Returned']"
CUST1013,P5059,2.0,1,2026-05-05,['Wishlisted']
CUST1013,P5081,3.0,2,2026-03-12,"['Bought', 'Returned']"
CUST1013,P5094,3.0,1,2026-07-31,['Added_to_Cart']
CUST1013,P5098,3.0,1,2026-05-21,['Added_to_Cart']
CUST1013,P5108,3.0,1,2026-08-22,['Added_to_Cart']
CUST1013,P5113,5.0,1,2025-06-22,['Bought']
CUST1013,P5131,8.0,2,2026-06-09,"['Bought', 'Reviewed']"
CUST1014,P5005,3.0,1,2026-04-20,['Added_to_Cart']
CUST1014,P5028,3.0,1,2026-03-27,['Added_to_Cart']
CUST1014,P5037,5.0,1,2025-09-21,['Bought']
CUST1014,P5040,2.0,1,2026-04-12,['Wishlisted']
CUST1014,P5046,3.0,1,2026-06-23,['Added_to_Cart']
CUST1014,P5050,1.0,1,2025-11-26,['Browsed']
CUST1014,P5054,1.0,1,2025-10-04,['Browsed']
CUST1014,P5075,1.0,1,2026-07-04,['Browsed']
CUST1014,P5077,1.0,1,2026-01-28,['Browsed']
CUST1014,P5103,3.0,1,2026-02-08,['Added_to_Cart']
CUST1014,P5127,5.0,1,2026-02-05,['Bought']
CUST1014,P5137,3.0,2,2026-05-09,"['Bought', 'Returned']"
CUST1015,P5018,1.0,1,2026-02-07,['Browsed']
CUST1015,P5020,2.0,1,2025-12-11,['Wishlisted']
CUST1015,P5021,1.0,1,2026-03-05,['Browsed']
CUST1015,P5032,1.0,1,2025-10-16,['Browsed']
CUST1015,P5037,5.0,1,2025-10-22,['Bought']
CUST1015,P5055,3.0,1,2026-06-10,['Added_to_Cart']
CUST1015,P5075,5.0,1,2025-08-30,['Bought']
CUST1015,P5082,5.0,2,2026-05-04,"['Bought', 'Design_Converted']"
CUST1015,P5088,2.0,1,2025-11-25,['Wishlisted']
CUST1015,P5106,5.0,1,2025-10-13,['Bought']
CUST1015,P5111,2.0,1,2025-11-27,['Wishlisted']
CUST1016,P5015,1.0,1,2026-07-02,['Browsed']
CUST1016,P5044,1.0,1,2025-11-16,['Browsed']
CUST1016,P5052,1.0,1,2026-01-09,['Browsed']
CUST1016,P5059,3.0,1,2026-05-19,['Added_to_Cart']
CUST1016,P5065,5.0,1,2026-04-20,['Bought']
CUST1016,P5076,3.0,1,2026-05-19,['Added_to_Cart']
CUST1016,P5080,3.0,1,2026-04-09,['Added_to_Cart']
CUST1016,P5101,1.0,1,2025-10-13,['Browsed']
CUST1016,P5103,1.0,1,2026-06-18,['Browsed']
CUST1016,P5116,6.0,2,2026-06-14,"['Bought', 'Reviewed']"
CUST1016,P5120,1.0,1,2026-08-14,['Browsed']
CUST1016,P5123,1.0,1,2026-05-22,['Browsed']
CUST1016,P5130,1.0,1,2025-11-03,['Browsed']
CUST1016,P5131,5.0,1,2025-11-05,['Bought']
CUST1016,P5138,2.0,1,2026-04-21,['Wishlisted']
CUST1017,P5015,1.0,1,2026-07-10,['Browsed']
CUST1017,P5030,5.0,1,2025-11-06,['Bought']
CUST1017,P5036,1.0,1,2025-10-25,['Browsed']
CUST1017,P5041,1.0,1,2026-06-26,['Browsed']
CUST1017,P5061,2.0,1,2026-07-05,['Wishlisted']
CUST1017,P5068,1.0,1,2025-08-25,['Browsed']
CUST1017,P5077,3.0,1,2026-07-22,['Added_to_Cart']
CUST1017,P5087,9.0,2,2026-08-20,"['Bought', 'Reviewed']"
CUST1017,P5104,2.0,1,2026-01-24,['Wishlisted']
CUST1017,P5105,6.0,2,2026-02-14,"['Bought', 'Reviewed']"
CUST1017,P5113,5.0,1,2026-06-05,['Bought']
CUST1017,P5119,1.0,1,2026-04-06,['Browsed']
CUST1017,P5132,2.0,1,2026-02-09,['Wishlisted']
CUST1018,P5013,2.0,1,2025-11-18,['Wishlisted']
CUST1018,P5017,5.0,1,2026-02-22,['Bought']
CUST1018,P5026,5.0,1,2025-05-09,['Bought']
CUST1018,P5027,3.0,3,2026-03-24,"['Bought', 'Returned', 'Reviewed']"
CUST1018,P5032,3.0,1,2026-04-19,['Added_to_Cart']
CUST1018,P5038,1.0,1,2026-03-30,['Browsed']
CUST1018,P5051,5.0,2,2025-10-22,"['Bought', 'Support_Contact']"
CUST1018,P5064,5.0,1,2025-12-11,['Bought']
CUST1018,P5070,1.0,1,2026-05-01,['Browsed']
CUST1018,P5071,3.0,2,2025-08-16,"['Bought', 'Returned']"
CUST1018,P5092,1.0,1,2025-09-17,['Browsed']
CUST1018,P5097,3.0,1,2026-07-07,['Added_to_Cart']
CUST1018,P5125,3.0,1,2026-06-19,['Added_to_Cart']
CUST1018,P5127,9.0,3,2026-08-16,"['Bought', 'Reviewed', 'Support_Contact']"
CUST1019,P5020,1.0,1,2025-11-01,['Browsed']
CUST1019,P5022,1.0,1,2026-03-18,['Browsed']
CUST1019,P5036,3.0,1,2026-03-05,['Added_to_Cart']
CUST1019,P5047,3.0,1,2026-08-11,['Added_to_Cart']
CUST1019,P5052,2.0,1,2026-05-17,['Wishlisted']
CUST1019,P5056,1.0,1,2025-09-19,['Browsed']
CUST1019,P5065,3.0,1,2026-03-10,['Added_to_Cart']
CUST1019,P5076,0.0,1,2026-06-29,['Design_Converted']
CUST1019,P5077,5.0,1,2025-04-12,['Bought']
CUST1019,P5125,1.0,1,2025-12-25,['Browsed']
CUST1020,P5004,1.0,1,2026-02-05,['Browsed']
CUST1020,P5016,1.0,1,2026-03-14,['Browsed']
CUST1020,P5022,1.0,1,2026-08-10,['Browsed']
CUST1020,P5027,3.0,1,2026-03-23,['Added_to_Cart']
CUST1020,P5044,1.0,1,2025-09-22,['Browsed']
CUST1020,P5060,5.0,1,2025-07-29,['Bought']
CUST1020,P5071,5.0,1,2025-09-04,['Bought']
CUST1020,P5088,5.0,1,2025-10-25,['Bought']
CUST1020,P5099,3.0,1,2026-04-19,['Added_to_Cart']
CUST1020,P5101,5.0,1,2025-10-27,['Bought']
CUST1020,P5104,1.0,1,2025-09-02,['Browsed']
CUST1020,P5109,1.0,1,2025-10-01,['Browsed']
CUST1020,P5113,2.0,1,2026-01-17,['Wishlisted']
CUST1020,P5120,1.0,1,2026-03-08,['Browsed']
CUST1020,P5121,3.0,1,2026-02-12,['Added_to_Cart']
CUST1020,P5136,2.0,2,2026-03-22,['Browsed']
CUST1021,P5019,7.0,4,2025-11-06,"['Bought', 'Reviewed', 'Support_Contact']"
CUST1021,P5041,2.0,1,2026-02-16,['Wishlisted']
CUST1021,P5074,1.0,1,2025-12-05,['Browsed']
CUST1021,P5101,1.0,1,2025-09-13,['Browsed']
CUST1021,P5128,13.0,5,2026-03-08,"['Bought', 'Returned', 'Reviewed']"
CUST1021,P5129,1.0,1,2026-03-22,['Browsed']
CUST1021,P5134,5.0,1,2026-05-07,['Bought']
CUST1022,P5007,5.0,1,2025-05-20,['Bought']
CUST1022,P5046,1.0,1,2026-08-10,['Browsed']
CUST1022,P5073,1.0,1,2026-03-07,['Browsed']
CUST1022,P5084,3.0,1,2026-08-11,['Added_to_Cart']
CUST1022,P5105,1.0,1,2025-10-12,['Browsed']
CUST1022,P5117,1.0,1,2026-04-06,['Browsed']
CUST1022,P5121,7.0,2,2026-07-19,"['Bought', 'Wishlisted']"
CUST1023,P5008,3.0,1,2026-03-06,['Added_to_Cart']
CUST1023,P5015,3.0,1,2026-07-22,['Added_to_Cart']
CUST1023,P5030,3.0,1,2026-06-08,['Added_to_Cart']
CUST1023,P5032,1.0,1,2025-10-04,['Browsed']
CUST1023,P5035,10.0,4,2026-01-10,"['Bought', 'Returned', 'Reviewed']"
CUST1023,P5036,5.0,1,2026-07-25,['Bought']
CUST1023,P5046,2.0,1,2026-01-01,['Wishlisted']
CUST1023,P5048,2.0,1,2025-12-22,['Wishlisted']
CUST1023,P5058,3.0,1,2026-06-07,['Added_to_Cart']
CUST1023,P5060,2.0,1,2026-02-04,['Wishlisted']
CUST1023,P5069,1.0,1,2026-08-10,['Browsed']
CUST1023,P5075,3.0,1,2026-02-14,['Added_to_Cart']
CUST1023,P5081,5.0,1,2025-04-11,['Bought']
CUST1023,P5082,1.0,1,2026-05-23,['Browsed']
CUST1023,P5095,1.0,1,2026-03-29,['Browsed']
CUST1023,P5120,1.0,1,2026-07-18,['Browsed']
CUST1023,P5130,1.0,1,2025-09-09,['Browsed']
CUST1024,P5012,5.0,1,2025-10-06,['Bought']
CUST1024,P5024,3.0,1,2026-03-08,['Added_to_Cart']
CUST1024,P5027,3.0,2,2025-11-11,"['Bought', 'Returned']"
CUST1024,P5035,3.0,1,2026-05-16,['Added_to_Cart']
CUST1024,P5040,1.0,1,2026-05-15,['Browsed']
CUST1024,P5046,8.0,2,2025-11-26,"['Bought', 'Reviewed']"
CUST1024,P5047,1.0,1,2026-01-25,['Browsed']
CUST1024,P5049,1.0,1,2025-09-09,['Browsed']
CUST1024,P5090,5.0,1,2025-07-12,['Bought']
CUST1024,P5102,5.0,1,2025-10-28,['Bought']
CUST1025,P5023,1.0,1,2026-05-17,['Browsed']
CUST1025,P5026,1.0,1,2026-05-02,['Browsed']
CUST1025,P5027,2.0,1,2026-02-24,['Wishlisted']
CUST1025,P5029,5.0,1,2026-02-12,['Bought']
CUST1025,P5030,1.0,1,2026-04-23,['Browsed']
CUST1025,P5042,1.0,1,2025-12-09,['Browsed']
CUST1025,P5053,1.0,1,2025-12-28,['Browsed']
CUST1025,P5057,2.0,1,2026-08-22,['Wishlisted']
CUST1025,P5067,1.0,1,2026-08-16,['Browsed']
CUST1025,P5097,5.0,1,2026-03-30,['Bought']
CUST1025,P5098,2.0,1,2025-11-16,['Wishlisted']
CUST1025,P5103,1.0,1,2026-01-14,['Browsed']
CUST1025,P5110,3.0,1,2026-08-05,['Added_to_Cart']
CUST1025,P5118,3.0,1,2026-02-08,['Added_to_Cart']
CUST1025,P5122,1.0,1,2026-02-05,['Browsed']
CUST1025,P5138,5.0,1,2025-06-06,['Bought']
CUST1026,P5008,1.0,1,2026-04-12,['Browsed']
CUST1026,P5031,1.0,1,2025-10-21,['Browsed']
CUST1026,P5036,1.0,1,2026-06-24,['Browsed']
CUST1026,P5037,5.0,1,2025-09-03,['Bought']
CUST1026,P5047,1.0,1,2026-07-16,['Browsed']
CUST1026,P5060,3.0,2,2026-05-29,"['Bought', 'Returned']"
CUST1026,P5062,1.0,1,2025-11-11,['Browsed']
CUST1026,P5064,1.0,1,2026-03-06,['Browsed']
CUST1026,P5070,1.0,1,2025-11-21,['Browsed']
CUST1026,P5107,1.0,1,2026-08-12,['Browsed']
CUST1026,P5110,3.0,1,2026-03-29,['Added_to_Cart']
CUST1026,P5117,5.0,1,2026-01-08,['Bought']
CUST1026,P5124,1.0,1,2026-04-02,['Browsed']
CUST1026,P5127,1.0,1,2026-04-01,['Browsed']
CUST1026,P5129,2.0,1,2026-03-21,['Wishlisted']
CUST1026,P5131,3.0,1,2026-05-21,['Added_to_Cart']
CUST1027,P5005,1.0,1,2026-03-22,['Browsed']
CUST1027,P5016,1.0,1,2026-06-28,['Browsed']
CUST1027,P5028,1.0,1,2026-01-11,['Browsed']
CUST1027,P5042,5.0,1,2025-04-18,['Bought']
CUST1027,P5053,0.0,1,2026-02-26,['Design_Converted']
CUST1027,P5073,2.0,1,2026-08-16,['Wishlisted']
CUST1027,P5087,1.0,1,2025-10-10,['Browsed']
CUST1027,P5095,5.0,1,2026-02-16,['Bought']
CUST1027,P5113,5.0,3,2026-01-18,"['Bought', 'Returned', 'Reviewed']"
CUST1027,P5115,3.0,1,2026-02-25,['Added_to_Cart']
CUST1028,P5016,3.0,1,2026-04-28,['Added_to_Cart']
CUST1028,P5017,0.0,1,2026-08-04,['Design_Converted']
CUST1028,P5029,0.0,2,2026-07-24,"['Design_Converted', 'Support_Contact']"
CUST1028,P5048,2.0,1,2026-01-11,['Wishlisted']
CUST1028,P5056,3.0,1,2026-02-12,['Added_to_Cart']
CUST1028,P5072,5.0,1,2026-06-09,['Bought']
CUST1028,P5075,2.0,1,2026-03-12,['Wishlisted']
CUST1028,P5082,1.0,1,2026-05-29,['Browsed']
CUST1028,P5092,5.0,1,2025-07-26,['Bought']
CUST1028,P5099,3.0,1,2026-06-29,['Added_to_Cart']
CUST1028,P5116,2.0,1,2026-01-03,['Wishlisted']
CUST1028,P5126,1.0,1,2026-07-06,['Browsed']
CUST1028,P5138,5.0,1,2026-05-26,['Bought']
CUST1029,P5010,5.0,1,2025-04-20,['Bought']
CUST1029,P5043,5.0,1,2026-05-22,['Bought']
CUST1029,P5054,5.0,1,2026-05-29,['Bought']
CUST1029,P5055,2.0,1,2026-03-30,['Wishlisted']
CUST1029,P5061,1.0,1,2025-12-07,['Browsed']
CUST1029,P5071,1.0,1,2026-08-18,['Browsed']
CUST1029,P5074,0.0,1,2026-08-07,['Design_Converted']
CUST1029,P5077,2.0,1,2025-11-24,['Wishlisted']
CUST1029,P5078,2.0,1,2026-07-20,['Wishlisted']
CUST1029,P5080,6.0,2,2026-05-28,"['Bought', 'Browsed']"
CUST1029,P5081,3.0,1,2026-02-26,['Added_to_Cart']
CUST1029,P5117,1.0,1,2025-11-19,['Browsed']
CUST1029,P5135,1.0,1,2025-11-20,['Browsed']
CUST1030,P5004,3.0,1,2026-07-15,['Added_to_Cart']
CUST1030,P5042,2.0,1,2026-04-29,['Wishlisted']
CUST1030,P5073,3.0,3,2026-01-10,['Browsed']
CUST1030,P5089,1.0,1,2025-09-07,['Browsed']
CUST1030,P5093,7.0,3,2026-04-13,"['Bought', 'Reviewed', 'Support_Contact']"
CUST1030,P5100,1.0,1,2025-12-30,['Browsed']
CUST1030,P5129,1.0,1,2026-07-12,['Browsed']
CUST1031,P5004,5.0,1,2025-10-01,['Bought']
CUST1031,P5005,1.0,1,2026-08-20,['Browsed']
CUST1031,P5009,5.0,1,2025-11-17,['Bought']
CUST1031,P5022,3.0,1,2026-06-28,['Added_to_Cart']
CUST1031,P5028,3.0,1,2026-06-19,['Added_to_Cart']
CUST1031,P5037,2.0,1,2026-07-26,['Wishlisted']
CUST1031,P5048,1.0,1,2026-06-06,['Browsed']
CUST1031,P5057,5.0,1,2026-07-21,['Bought']
CUST1031,P5077,5.0,1,2026-02-16,['Bought']
CUST1031,P5079,1.0,1,2026-08-12,['Browsed']
CUST1031,P5091,2.0,1,2025-11-28,['Wishlisted']
CUST1031,P5098,3.0,1,2026-03-26,['Added_to_Cart']
CUST1031,P5103,2.0,1,2026-05-27,['Wishlisted']
CUST1031,P5137,5.0,2,2026-01-03,"['Bought', 'Reviewed']"
CUST1032,P5001,3.0,1,2026-04-30,['Added_to_Cart']
CUST1032,P5030,1.0,1,2025-12-07,['Browsed']
CUST1032,P5039,3.0,1,2026-07-29,['Added_to_Cart']
CUST1032,P5047,5.0,5,2025-12-16,"['Bought', 'Returned', 'Reviewed', 'Support_Contact']"
CUST1032,P5055,2.0,2,2026-04-13,['Browsed']
CUST1032,P5058,1.0,1,2025-12-02,['Browsed']
CUST1032,P5072,2.0,1,2026-03-13,['Wishlisted']
CUST1032,P5080,3.0,1,2026-03-25,['Added_to_Cart']
CUST1032,P5095,5.0,1,2026-01-09,['Bought']
CUST1032,P5106,1.0,1,2026-06-19,['Browsed']
CUST1032,P5109,2.0,5,2025-11-20,"['Bought', 'Returned', 'Reviewed']"
CUST1032,P5111,3.0,1,2026-03-24,['Added_to_Cart']
CUST1032,P5121,1.0,1,2026-02-06,['Browsed']
CUST1032,P5132,5.0,1,2025-12-14,['Bought']
CUST1033,P5006,3.0,1,2026-06-27,['Added_to_Cart']
CUST1033,P5039,6.0,2,2026-03-20,"['Bought', 'Browsed']"
CUST1033,P5053,7.0,3,2026-07-12,"['Bought', 'Returned', 'Reviewed']"
CUST1033,P5058,1.0,1,2026-06-10,['Browsed']
CUST1033,P5059,1.0,1,2026-06-12,['Browsed']
CUST1033,P5063,1.0,1,2026-06-19,['Browsed']
CUST1033,P5087,2.0,1,2026-04-25,['Wishlisted']
CUST1033,P5090,5.0,1,2026-02-23,['Bought']
CUST1033,P5109,1.0,1,2026-03-16,['Browsed']
CUST1033,P5110,3.0,1,2026-04-21,['Added_to_Cart']
CUST1033,P5113,1.0,1,2026-04-07,['Browsed']
CUST1033,P5116,3.0,1,2026-02-25,['Added_to_Cart']
CUST1033,P5125,5.0,2,2025-11-28,"['Bought', 'Support_Contact']"
CUST1034,P5011,3.0,1,2026-06-30,['Added_to_Cart']
CUST1034,P5012,2.0,1,2026-06-11,['Wishlisted']
CUST1034,P5047,5.0,1,2025-05-03,['Bought']
CUST1034,P5068,3.0,1,2026-04-16,['Added_to_Cart']
CUST1034,P5075,6.0,2,2026-08-02,"['Bought', 'Browsed']"
CUST1034,P5082,1.0,1,2026-01-06,['Browsed']
CUST1034,P5106,1.0,1,2026-06-15,['Browsed']
CUST1034,P5108,1.0,1,2026-01-24,['Browsed']
CUST1034,P5127,2.0,1,2026-01-16,['Wishlisted']
CUST1034,P5135,1.0,1,2025-11-15,['Browsed']
CUST1035,P5002,5.0,1,2025-09-09,['Bought']
CUST1035,P5011,1.0,1,2026-03-02,['Browsed']
CUST1035,P5049,1.0,1,2025-11-01,['Browsed']
